# chrom	chromStart	chromEnd	readCount	meanCoverage
chr7	27300000	27350000	905	2.56976
chr7	27350000	27400000	923	2.56764
chr7	27400000	27450000	968	2.75164
chr7	27450000	27500000	1049	2.97534
chr7	27500000	27550000	1154	3.22746
chr7	27550000	27600000	1580	4.24684
chr7	27600000	27650000	1594	4.45186
chr7	27650000	27700000	1201	3.34734
chr7	27700000	27750000	921	2.59316
chr7	27750000	27800000	1953	5.24462
chr7	27800000	27850000	1451	3.89398
chr7	27850000	27900000	4635	11.7687
chr7	27900000	27950000	1473	3.88954
chr7	27950000	28000000	1348	3.70236
chr7	28000000	28050000	1260	3.45908
chr7	28050000	28100000	1180	3.2405
chr7	28100000	28150000	1338	3.63294
chr7	28150000	28200000	1123	2.99592
chr7	28200000	28250000	1196	3.20864
chr7	28250000	28300000	972	2.7423
chr7	28300000	28350000	998	2.84652
chr7	28350000	28400000	1007	2.85542
chr7	28400000	28450000	935	2.652
chr7	28450000	28500000	951	2.68958
chr7	28500000	28550000	870	2.48902
chr7	28550000	28600000	964	2.7221
chr7	28600000	28650000	922	2.5959
chr7	28650000	28700000	921	2.66882
chr7	28700000	28750000	879	2.46986
chr7	28750000	28800000	872	2.47494
chr7	28800000	28850000	964	2.72374
chr7	28850000	28900000	900	2.5611
chr7	28900000	28950000	1098	3.14664
chr7	28950000	29000000	942	2.63098
chr7	29000000	29050000	860	2.45602
chr7	29050000	29100000	1004	2.87264
chr7	29100000	29150000	968	2.78276
chr7	29150000	29200000	973	2.79334
chr7	29200000	29250000	965	2.6874
chr7	29250000	29300000	1042	2.96032
chr7	29300000	29350000	859	2.39376
chr7	29350000	29400000	1102	3.06906
chr7	29400000	29450000	993	2.78912
chr7	29450000	29500000	1003	2.86458
chr7	29500000	29550000	891	2.51984
chr7	29550000	29600000	931	2.65896
chr7	29600000	29650000	907	2.57098
chr7	29650000	29700000	1015	2.874
chr7	29700000	29750000	906	2.6099
chr7	29750000	29800000	965	2.79966
chr7	29800000	29850000	913	2.5521
chr7	29850000	29900000	1029	2.9136
chr7	29900000	29950000	965	2.70956
chr7	29950000	30000000	1061	2.9448
chr7	30000000	30050000	972	2.76248
chr7	30050000	30100000	1195	3.31666
chr7	30100000	30150000	1675	4.57872
chr7	30150000	30200000	2485	6.55912
chr7	30200000	30250000	1551	4.20966
chr7	30250000	30300000	1067	2.9973
chr7	30300000	30350000	2226	5.95518
chr7	30350000	30400000	1721	4.56314
chr7	30400000	30450000	1717	4.5627
chr7	30450000	30500000	2932	7.38678
chr7	30500000	30550000	1942	5.0732
chr7	30550000	30600000	1979	5.27778
chr7	30600000	30650000	1921	5.08488
chr7	30650000	30700000	3329	8.56856
chr7	30700000	30750000	1703	4.46178
chr7	30750000	30800000	882	2.47806
chr7	30800000	30850000	1604	4.24866
chr7	30850000	30900000	1640	4.4411
chr7	30900000	30950000	1362	3.53982
chr7	30950000	31000000	970	2.62492
chr7	31000000	31050000	771	2.15286
chr7	31050000	31100000	831	2.34462
chr7	31100000	31150000	802	2.19366
chr7	31150000	31200000	931	2.65698
chr7	31200000	31250000	996	2.8198
chr7	31250000	31300000	960	2.7225
chr7	31300000	31350000	1019	2.91032
chr7	31350000	31400000	946	2.69744
chr7	31400000	31450000	1043	2.97306
chr7	31450000	31500000	891	2.49894
chr7	31500000	31550000	848	2.4053
chr7	31550000	31600000	976	2.7921
chr7	31600000	31650000	1036	2.95474
chr7	31650000	31700000	935	2.66138
chr7	31700000	31750000	991	2.78342
chr7	31750000	31800000	911	2.56236
chr7	31800000	31850000	904	2.56204
chr7	31850000	31900000	968	2.71636
chr7	31900000	31950000	992	2.80194
chr7	31950000	32000000	845	2.34466
chr7	32000000	32050000	977	2.74318
chr7	32050000	32100000	951	2.68978
chr7	32100000	32150000	921	2.5884
chr7	32150000	32200000	932	2.63228
chr7	32200000	32250000	970	2.7362
chr7	32250000	32300000	914	2.6056
chr7	32300000	32350000	950	2.66996
chr7	32350000	32400000	825	2.33958
chr7	32400000	32450000	897	2.56396
chr7	32450000	32500000	898	2.55666
chr7	32500000	32550000	1911	4.99726
chr7	32550000	32600000	2782	7.1408
chr7	32600000	32650000	2183	5.82582
chr7	32650000	32700000	967	2.77502
chr7	32700000	32750000	1063	3.0329
chr7	32750000	32800000	961	2.761
chr7	32800000	32850000	947	2.71686
chr7	32850000	32900000	937	2.71712
chr7	32900000	32950000	2758	7.10158
chr7	32950000	33000000	927	2.5761
chr7	33000000	33050000	1618	4.42948
chr7	33050000	33100000	1958	5.19282
chr7	33100000	33150000	1449	3.9061
chr7	33150000	33200000	1060	2.98856
chr7	33200000	33250000	1111	3.1084
chr7	33250000	33300000	1349	3.7524
chr7	33300000	33350000	1111	3.11744
chr7	33350000	33400000	1055	2.97354
chr7	33400000	33450000	1204	3.3407
chr7	33450000	33500000	1138	3.16852
chr7	33500000	33550000	1089	3.0462
chr7	33550000	33600000	1200	3.34606
chr7	33600000	33650000	1408	3.87166
chr7	33650000	33700000	1161	3.22996
chr7	33700000	33750000	1097	3.08588
chr7	33750000	33800000	925	2.5632
chr7	33800000	33850000	1008	2.81888
chr7	33850000	33900000	1069	2.99874
chr7	33900000	33950000	954	2.70824
chr7	33950000	34000000	965	2.7219
chr7	34000000	34050000	884	2.5232
chr7	34050000	34100000	788	2.20972
chr7	34100000	34150000	995	2.80712
chr7	34150000	34200000	907	2.55244
chr7	34200000	34250000	904	2.53144
chr7	34250000	34300000	944	2.68638
chr7	34300000	34350000	835	2.37532
chr7	34350000	34400000	979	2.76256
chr7	34400000	34450000	849	2.41372
chr7	34450000	34500000	987	2.83902
chr7	34500000	34550000	997	2.78904
chr7	34550000	34600000	956	2.72642
chr7	34600000	34650000	919	2.61642
chr7	34650000	34700000	919	2.635
chr7	34700000	34750000	911	2.58098
chr7	34750000	34800000	983	2.78424
chr7	34800000	34850000	943	2.64228
chr7	34850000	34900000	903	2.5711
chr7	34900000	34950000	922	2.65594
chr7	34950000	35000000	1625	4.50732
chr7	35000000	35050000	1368	3.80722
chr7	35050000	35100000	1368	3.68778
chr7	35100000	35150000	960	2.80792
chr7	35150000	35200000	927	2.71988
chr7	35200000	35250000	980	2.8633
chr7	35250000	35300000	922	2.67004
chr7	35300000	35350000	1066	3.04342
chr7	35350000	35400000	996	2.81602
chr7	35400000	35450000	950	2.69774
chr7	35450000	35500000	1030	2.8975
chr7	35500000	35550000	1012	2.85582
chr7	35550000	35600000	916	2.62256
chr7	35600000	35650000	1586	4.2438
chr7	35650000	35700000	1358	3.69612
chr7	35700000	35750000	1348	3.64658
chr7	35750000	35800000	1060	2.98466
chr7	35800000	35850000	1528	4.15432
chr7	35850000	35900000	1590	4.36568
chr7	35900000	35950000	2966	8.05458
chr7	35950000	36000000	1120	3.22414
chr7	36000000	36050000	914	2.53506
chr7	36050000	36100000	853	2.39614
chr7	36100000	36150000	805	2.27468
chr7	36150000	36200000	1055	2.89692
chr7	36200000	36250000	1192	3.26008
chr7	36250000	36300000	1085	3.00876
chr7	36300000	36350000	1382	3.68962
chr7	36350000	36400000	1034	2.90044
chr7	36400000	36450000	1735	4.66132
chr7	36450000	36500000	2308	6.13058
chr7	36500000	36550000	1473	4.14542
chr7	36550000	36600000	2255	6.15508
chr7	36600000	36650000	1902	5.26628
chr7	36650000	36700000	1921	5.20898
chr7	36700000	36750000	1665	4.64608
chr7	36750000	36800000	1260	3.46804
chr7	36800000	36850000	1306	3.54168
chr7	36850000	36900000	3491	9.12592
chr7	36900000	36950000	6581	16.4292
chr7	36950000	37000000	5254	13.4849
chr7	37000000	37050000	2952	7.73458
chr7	37050000	37100000	3560	9.13078
chr7	37100000	37150000	4242	10.8687
chr7	37150000	37200000	1912	5.06566
chr7	37200000	37250000	4222	11.1021
chr7	37250000	37300000	3754	9.69764
chr7	37300000	37350000	4740	11.9588
chr7	37350000	37400000	6384	16.1042
chr7	37400000	37450000	4430	11.2973
chr7	37450000	37500000	4300	10.5681
chr7	37500000	37550000	1021	2.9112
chr7	37550000	37600000	1002	2.85176
chr7	37600000	37650000	958	2.73074
chr7	37650000	37700000	965	2.7224
chr7	37700000	37750000	988	2.78198
chr7	37750000	37800000	1060	2.99294
chr7	37800000	37850000	914	2.5734
chr7	37850000	37900000	1005	2.7899
chr7	37900000	37950000	1003	2.78514
chr7	37950000	38000000	980	2.73956
chr7	38000000	38050000	946	2.66996
chr7	38050000	38100000	938	2.68664
chr7	38100000	38150000	995	2.80404
chr7	38150000	38200000	1072	3.03384
chr7	38200000	38250000	1256	3.4287
chr7	38250000	38300000	1461	3.96732
chr7	38300000	38350000	816	2.39678
chr7	38350000	38400000	1120	3.1589
chr7	38400000	38450000	1795	4.78804
chr7	38450000	38500000	1041	2.90568
chr7	38500000	38550000	1007	2.85608
chr7	38550000	38600000	1088	3.09032
chr7	38600000	38650000	981	2.78466
chr7	38650000	38700000	934	2.63702
chr7	38700000	38750000	1600	4.34638
chr7	38750000	38800000	5373	13.8065
chr7	38800000	38850000	6097	15.7509
chr7	38850000	38900000	2518	6.6079
chr7	38900000	38950000	3843	9.94764
chr7	38950000	39000000	997	2.82908
chr7	39000000	39050000	859	2.38164
chr7	39050000	39100000	863	2.44404
chr7	39100000	39150000	966	2.7493
chr7	39150000	39200000	907	2.56464
chr7	39200000	39250000	981	2.75656
chr7	39250000	39300000	908	2.58168
chr7	39300000	39350000	921	2.6084
chr7	39350000	39400000	988	2.78958
chr7	39400000	39450000	1014	2.85616
chr7	39450000	39500000	1020	2.88216
chr7	39500000	39550000	945	2.6786
chr7	39550000	39600000	928	2.63906
chr7	39600000	39650000	1168	3.27858
chr7	39650000	39700000	2709	7.01154
chr7	39700000	39750000	1993	5.3611
chr7	39750000	39800000	1232	3.27972
chr7	39800000	39850000	1197	3.40562
chr7	39850000	39900000	1071	3.06656
chr7	39900000	39950000	985	2.82792
chr7	39950000	40000000	1888	4.95372
chr7	40000000	40050000	1880	5.05704
chr7	40050000	40100000	1677	4.56084
chr7	40100000	40150000	1152	3.16794
chr7	40150000	40200000	1128	3.14414
chr7	40200000	40250000	964	2.72866
chr7	40250000	40300000	900	2.54098
chr7	40300000	40350000	1066	3.05396
chr7	40350000	40400000	963	2.76352
chr7	40400000	40450000	1015	2.88882
chr7	40450000	40500000	1014	2.89656
chr7	40500000	40550000	999	2.8575
chr7	40550000	40600000	949	2.67998
chr7	40600000	40650000	926	2.62884
chr7	40650000	40700000	1022	2.87286
chr7	40700000	40750000	1012	2.82872
chr7	40750000	40800000	986	2.79474
chr7	40800000	40850000	1059	2.9379
chr7	40850000	40900000	1024	2.91056
chr7	40900000	40950000	962	2.74984
chr7	40950000	41000000	1050	2.96878
chr7	41000000	41050000	904	2.53198
chr7	41050000	41100000	981	2.80042
chr7	41100000	41150000	888	2.54444
chr7	41150000	41200000	997	2.82132
chr7	41200000	41250000	880	2.48562
chr7	41250000	41300000	1026	2.90128
chr7	41300000	41350000	880	2.49152
chr7	41350000	41400000	991	2.80592
chr7	41400000	41450000	975	2.76064
chr7	41450000	41500000	975	2.74396
chr7	41500000	41550000	964	2.7334
chr7	41550000	41600000	999	2.82826
chr7	41600000	41650000	975	2.71024
chr7	41650000	41700000	939	2.63264
chr7	41700000	41750000	882	2.45776
chr7	41750000	41800000	1026	2.89854
chr7	41800000	41850000	814	2.33248
chr7	41850000	41900000	999	2.85372
chr7	41900000	41950000	945	2.6422
chr7	41950000	42000000	927	2.60364
chr7	42000000	42050000	943	2.68488
chr7	42050000	42100000	1032	2.92566
chr7	42100000	42150000	927	2.6002
chr7	42150000	42200000	1050	2.98748
chr7	42200000	42250000	908	2.6063
chr7	42250000	42300000	977	2.7321
chr7	42300000	42350000	1058	3.02082
chr7	42350000	42400000	998	2.82162
chr7	42400000	42450000	885	2.51468
chr7	42450000	42500000	855	2.43734
chr7	42500000	42550000	891	2.51978
chr7	42550000	42600000	895	2.53354
chr7	42600000	42650000	900	2.54866
chr7	42650000	42700000	903	2.57646
chr7	42700000	42750000	963	2.74004
chr7	42750000	42800000	996	2.82122
chr7	42800000	42850000	1009	2.84946
chr7	42850000	42900000	979	2.7481
chr7	42900000	42950000	1155	3.26832
chr7	42950000	43000000	2232	5.80526
chr7	43000000	43050000	910	2.59114
chr7	43050000	43100000	1021	2.88206
chr7	43100000	43150000	1005	2.90048
chr7	43150000	43200000	991	2.81772
chr7	43200000	43250000	1006	2.84074
chr7	43250000	43300000	912	2.58642
chr7	43300000	43350000	992	2.82032
chr7	43350000	43400000	975	2.80334
chr7	43400000	43450000	957	2.70008
chr7	43450000	43500000	932	2.60552
chr7	43500000	43550000	1041	2.95114
chr7	43550000	43600000	965	2.73806
chr7	43600000	43650000	2286	5.9664
chr7	43650000	43700000	12445	30.6521
chr7	43700000	43750000	2116	5.63732
chr7	43750000	43800000	1094	3.05372
chr7	43800000	43850000	1283	3.44022
chr7	43850000	43900000	940	2.67962
chr7	43900000	43950000	2975	7.49796
chr7	43950000	44000000	2162	5.61104
chr7	44000000	44050000	1456	4.11892
chr7	44050000	44100000	2179	5.65436
chr7	44100000	44150000	9779	23.3207
chr7	44150000	44200000	4505	10.7947
chr7	44200000	44250000	1154	3.08814
chr7	44250000	44300000	2150	5.38088
chr7	44300000	44350000	745	1.98984
chr7	44350000	44400000	1049	2.9116
chr7	44400000	44450000	10609	25.5638
chr7	44450000	44500000	1849	4.96282
chr7	44500000	44550000	1338	3.67498
chr7	44550000	44600000	1154	3.06166
chr7	44600000	44650000	6180	14.7097
chr7	44650000	44700000	1942	5.05208
chr7	44700000	44750000	1881	4.84814
chr7	44750000	44800000	2250	5.6791
chr7	44800000	44850000	3161	7.68234
chr7	44850000	44900000	1891	4.99048
chr7	44900000	44950000	2119	5.34042
chr7	44950000	45000000	1714	4.46976
chr7	45000000	45050000	14016	33.3348
chr7	45050000	45100000	1684	4.60268
chr7	45100000	45150000	4013	9.66326
chr7	45150000	45200000	1083	2.88112
chr7	45200000	45250000	923	2.59668
chr7	45250000	45300000	940	2.66014
chr7	45300000	45350000	965	2.7665
chr7	45350000	45400000	972	2.76862
chr7	45400000	45450000	929	2.5945
chr7	45450000	45500000	908	2.56024
chr7	45500000	45550000	1046	2.96784
chr7	45550000	45600000	878	2.49416
chr7	45600000	45650000	1319	3.51352
chr7	45650000	45700000	1176	3.16382
chr7	45700000	45750000	1366	3.71714
chr7	45750000	45800000	3260	8.78026
chr7	45800000	45850000	1137	3.27058
chr7	45850000	45900000	823	2.39656
chr7	45900000	45950000	947	2.60052
chr7	45950000	46000000	965	2.66146
chr7	46000000	46050000	2007	5.09078
chr7	46050000	46100000	984	2.74334
chr7	46100000	46150000	1020	2.8799
chr7	46150000	46200000	950	2.69614
chr7	46200000	46250000	933	2.62958
chr7	46250000	46300000	990	2.83778
chr7	46300000	46350000	900	2.5571
chr7	46350000	46400000	974	2.80598
chr7	46400000	46450000	948	2.66454
chr7	46450000	46500000	1053	3.00552
chr7	46500000	46550000	1007	2.85194
chr7	46550000	46600000	966	2.74352
chr7	46600000	46650000	884	2.49966
chr7	46650000	46700000	971	2.76738
chr7	46700000	46750000	870	2.48466
chr7	46750000	46800000	897	2.52286
chr7	46800000	46850000	984	2.78404
chr7	46850000	46900000	864	2.43568
chr7	46900000	46950000	898	2.54502
chr7	46950000	47000000	904	2.59548
chr7	47000000	47050000	1044	2.95198
chr7	47050000	47100000	975	2.77262
chr7	47100000	47150000	891	2.4888
chr7	47150000	47200000	894	2.51298
chr7	47200000	47250000	1014	2.85452
chr7	47250000	47300000	888	2.5192
chr7	47300000	47350000	1456	3.90364
chr7	47350000	47400000	999	2.80972
chr7	47400000	47450000	974	2.64108
chr7	47450000	47500000	945	2.621
chr7	47500000	47550000	912	2.564
chr7	47550000	47600000	850	2.37468
chr7	47600000	47650000	846	2.33286
chr7	47650000	47700000	852	2.38232
chr7	47700000	47750000	708	1.9914
chr7	47750000	47800000	920	2.61998
chr7	47800000	47850000	1008	2.85468
chr7	47850000	47900000	1097	3.08666
chr7	47900000	47950000	1010	2.83834
chr7	47950000	48000000	1944	5.29084
chr7	48000000	48050000	3406	8.866
chr7	48050000	48100000	1145	3.18558
chr7	48100000	48150000	2558	6.39622
chr7	48150000	48200000	926	2.61298
chr7	48200000	48250000	1065	3.00636
chr7	48250000	48300000	993	2.8214
chr7	48300000	48350000	995	2.80038
chr7	48350000	48400000	1010	2.87138
chr7	48400000	48450000	904	2.55486
chr7	48450000	48500000	896	2.52368
chr7	48500000	48550000	1117	3.11874
chr7	48550000	48600000	982	2.80806
chr7	48600000	48650000	943	2.66606
chr7	48650000	48700000	970	2.74666
chr7	48700000	48750000	855	2.43294
chr7	48750000	48800000	933	2.62864
chr7	48800000	48850000	942	2.68512
chr7	48850000	48900000	939	2.69208
chr7	48900000	48950000	875	2.48258
chr7	48950000	49000000	832	2.39098
chr7	49000000	49050000	975	2.79662
chr7	49050000	49100000	866	2.45906
chr7	49100000	49150000	919	2.61116
chr7	49150000	49200000	902	2.54806
chr7	49200000	49250000	850	2.4217
chr7	49250000	49300000	951	2.71362
chr7	49300000	49350000	958	2.69826
chr7	49350000	49400000	986	2.79698
chr7	49400000	49450000	1051	2.96694
chr7	49450000	49500000	854	2.4327
chr7	49500000	49550000	1016	2.9096
chr7	49550000	49600000	884	2.50044
chr7	49600000	49650000	1101	3.12812
chr7	49650000	49700000	960	2.70366
chr7	49700000	49750000	772	2.2134
chr7	49750000	49800000	958	2.7278
chr7	49800000	49850000	910	2.52876
chr7	49850000	49900000	958	2.69756
chr7	49900000	49950000	1053	2.98002
chr7	49950000	50000000	1031	2.89986
chr7	50000000	50050000	931	2.65668
chr7	50050000	50100000	1082	3.09324
chr7	50100000	50150000	1025	2.89476
chr7	50150000	50200000	925	2.59764
chr7	50200000	50250000	1283	3.52624
chr7	50250000	50300000	1196	3.32038
chr7	50300000	50350000	1900	4.8891
chr7	50350000	50400000	4637	11.4114
chr7	50400000	50450000	12220	29.439
chr7	50450000	50500000	9178	22.1843
chr7	50500000	50550000	3039	7.819
chr7	50550000	50600000	1012	2.8717
chr7	50600000	50650000	971	2.7658
chr7	50650000	50700000	1558	4.09918
chr7	50700000	50750000	1883	4.79978
chr7	50750000	50800000	2104	5.35652
chr7	50800000	50850000	1931	5.0925
chr7	50850000	50900000	993	2.76346
chr7	50900000	50950000	988	2.80728
chr7	50950000	51000000	857	2.41928
chr7	51000000	51050000	1016	2.88932
chr7	51050000	51100000	935	2.64344
chr7	51100000	51150000	901	2.52666
chr7	51150000	51200000	989	2.80604
chr7	51200000	51250000	1012	2.84104
chr7	51250000	51300000	993	2.84812
chr7	51300000	51350000	870	2.48878
chr7	51350000	51400000	814	2.2833
chr7	51400000	51450000	927	2.65886
chr7	51450000	51500000	857	2.46746
chr7	51500000	51550000	948	2.69834
chr7	51550000	51600000	966	2.7281
chr7	51600000	51650000	1019	2.90474
chr7	51650000	51700000	1036	2.91946
chr7	51700000	51750000	943	2.719
chr7	51750000	51800000	827	2.35744
chr7	51800000	51850000	925	2.6257
chr7	51850000	51900000	836	2.36888
chr7	51900000	51950000	800	2.28568
chr7	51950000	52000000	907	2.56296
chr7	52000000	52050000	1035	2.92708
chr7	52050000	52100000	969	2.7814
chr7	52100000	52150000	950	2.6755
chr7	52150000	52200000	908	2.58042
chr7	52200000	52250000	999	2.86012
chr7	52250000	52300000	894	2.55766
chr7	52300000	52350000	856	2.39778
chr7	52350000	52400000	1049	3.02258
chr7	52400000	52450000	975	2.77048
chr7	52450000	52500000	933	2.64126
chr7	52500000	52550000	994	2.81756
chr7	52550000	52600000	934	2.66492
chr7	52600000	52650000	974	2.7686
chr7	52650000	52700000	1048	2.94818
chr7	52700000	52750000	893	2.55834
chr7	52750000	52800000	981	2.7777
chr7	52800000	52850000	972	2.7647
chr7	52850000	52900000	910	2.5976
chr7	52900000	52950000	928	2.63922
chr7	52950000	53000000	886	2.51502
chr7	53000000	53050000	984	2.78376
chr7	53050000	53100000	951	2.7128
chr7	53100000	53150000	883	2.51602
chr7	53150000	53200000	1085	3.02036
chr7	53200000	53250000	1024	2.96356
chr7	53250000	53300000	960	2.71634
chr7	53300000	53350000	1027	2.92736
chr7	53350000	53400000	1006	2.8646
chr7	53400000	53450000	942	2.67362
chr7	53450000	53500000	945	2.6926
chr7	53500000	53550000	904	2.55728
chr7	53550000	53600000	962	2.73762
chr7	53600000	53650000	930	2.6053
chr7	53650000	53700000	987	2.82812
chr7	53700000	53750000	999	2.81876
chr7	53750000	53800000	932	2.65738
chr7	53800000	53850000	923	2.59272
chr7	53850000	53900000	1041	2.96134
chr7	53900000	53950000	1017	2.8978
chr7	53950000	54000000	927	2.64746
chr7	54000000	54050000	930	2.64452
chr7	54050000	54100000	1109	3.1703
chr7	54100000	54150000	944	2.64188
chr7	54150000	54200000	981	2.79274
chr7	54200000	54250000	885	2.51492
chr7	54250000	54300000	804	2.28702
chr7	54300000	54350000	957	2.72434
chr7	54350000	54400000	819	2.31052
chr7	54400000	54450000	1005	2.8932
chr7	54450000	54500000	890	2.54004
chr7	54500000	54550000	951	2.70928
chr7	54550000	54600000	963	2.727
chr7	54600000	54650000	1065	3.01414
chr7	54650000	54700000	984	2.75804
chr7	54700000	54750000	938	2.63976
chr7	54750000	54800000	976	2.758
chr7	54800000	54850000	2729	7.12856
chr7	54850000	54900000	958	2.72708
chr7	54900000	54950000	911	2.60028
chr7	54950000	55000000	1059	3.02036
chr7	55000000	55050000	1074	3.03038
chr7	55050000	55100000	853	2.37806
chr7	55100000	55150000	992	2.82226
chr7	55150000	55200000	894	2.53294
chr7	55200000	55250000	867	2.44886
chr7	55250000	55300000	907	2.55722
chr7	55300000	55350000	892	2.52834
chr7	55350000	55400000	1050	3.0116
chr7	55400000	55450000	3214	8.3156
chr7	55450000	55500000	5543	13.9667
chr7	55500000	55550000	4121	10.4247
chr7	55550000	55600000	8252	19.9743
chr7	55600000	55650000	7043	17.186
chr7	55650000	55700000	937	2.64834
chr7	55700000	55750000	1025	2.95964
chr7	55750000	55800000	828	2.4029
chr7	55800000	55850000	745	2.138
chr7	55850000	55900000	948	2.71836
chr7	55900000	55950000	949	2.70894
chr7	55950000	56000000	1246	3.4206
chr7	56000000	56050000	2028	5.21354
chr7	56050000	56100000	1338	3.62426
chr7	56100000	56150000	2201	5.4518
chr7	56150000	56200000	2356	5.95506
chr7	56200000	56250000	840	2.35182
chr7	56250000	56300000	853	2.44836
chr7	56300000	56350000	854	2.41178
chr7	56350000	56400000	997	2.81418
chr7	56400000	56450000	773	2.23608
chr7	56450000	56500000	907	2.62544
chr7	56500000	56550000	878	2.51054
chr7	56550000	56600000	930	2.64246
chr7	56600000	56650000	961	2.7653
chr7	56650000	56700000	938	2.68488
chr7	56700000	56750000	913	2.59512
chr7	56750000	56800000	815	2.34132
chr7	56800000	56850000	728	2.12354
chr7	56850000	56900000	590	1.7023
chr7	56900000	56950000	501	1.47106
chr7	56950000	57000000	348	1.02692
chr7	57000000	57050000	150	0.43788
chr7	57050000	57100000	199	0.58218
chr7	57100000	57150000	448	1.31876
chr7	57150000	57200000	718	2.10492
chr7	57200000	57250000	972	2.80202
chr7	57250000	57300000	772	2.1823
chr7	57300000	57350000	851	2.40022
chr7	57350000	57400000	853	2.43816
chr7	57400000	57450000	858	2.43702
chr7	57450000	57500000	820	2.309
chr7	57500000	57550000	2817	5.68468
chr7	57550000	57600000	3057	5.8218
chr7	57600000	57650000	1417	4.09604
chr7	57650000	57700000	773	2.22536
chr7	57700000	57750000	1240	3.59198
chr7	57750000	57800000	1116	3.27696
chr7	57800000	57850000	963	2.79642
chr7	57850000	57900000	691	1.98754
chr7	57900000	57950000	1229	3.47276
chr7	57950000	58000000	2564	7.05046
chr7	58000000	58050000	1127	3.14978
chr7	58050000	58100000	134	0.36754
chr7	58100000	58150000	0	0
chr7	58150000	58200000	0	0
chr7	58200000	58250000	0	0
chr7	58250000	58300000	0	0
chr7	58300000	58350000	0	0
chr7	58350000	58400000	0	0
chr7	58400000	58450000	0	0
chr7	58450000	58500000	0	0
chr7	58500000	58550000	0	0
chr7	58550000	58600000	0	0
chr7	58600000	58650000	0	0
chr7	58650000	58700000	0	0
chr7	58700000	58750000	0	0
chr7	58750000	58800000	0	0
chr7	58800000	58850000	0	0
chr7	58850000	58900000	0	0
chr7	58900000	58950000	0	0
chr7	58950000	59000000	0	0
chr7	59000000	59050000	0	0
chr7	59050000	59100000	0	0
chr7	59100000	59150000	0	0
chr7	59150000	59200000	0	0
chr7	59200000	59250000	0	0
chr7	59250000	59300000	0	0
chr7	59300000	59350000	0	0
chr7	59350000	59400000	0	0
chr7	59400000	59450000	0	0
chr7	59450000	59500000	0	0
chr7	59500000	59550000	0	0
chr7	59550000	59600000	0	0
chr7	59600000	59650000	0	0
chr7	59650000	59700000	0	0
chr7	59700000	59750000	0	0
chr7	59750000	59800000	0	0
chr7	59800000	59850000	0	0
chr7	59850000	59900000	0	0
chr7	59900000	59950000	0	0
chr7	59950000	60000000	0	0
chr7	60000000	60050000	0	0
chr7	60050000	60100000	0	0
chr7	60100000	60150000	0	0
chr7	60150000	60200000	0	0
chr7	60200000	60250000	0	0
chr7	60250000	60300000	0	0
chr7	60300000	60350000	0	0
chr7	60350000	60400000	0	0
chr7	60400000	60450000	0	0
chr7	60450000	60500000	0	0
chr7	60500000	60550000	0	0
chr7	60550000	60600000	0	0
chr7	60600000	60650000	0	0
chr7	60650000	60700000	0	0
chr7	60700000	60750000	0	0
chr7	60750000	60800000	0	0
chr7	60800000	60850000	0	0
chr7	60850000	60900000	0	0
chr7	60900000	60950000	0	0
chr7	60950000	61000000	0	0
chr7	61000000	61050000	0	0
chr7	61050000	61100000	2278	6.30294
chr7	61100000	61150000	103	0.26844
chr7	61150000	61200000	68	0.19726
chr7	61200000	61250000	297	0.86418
chr7	61250000	61300000	152	0.43074
chr7	61300000	61350000	20	0.05788
chr7	61350000	61400000	79	0.22494
chr7	61400000	61450000	155	0.42888
chr7	61450000	61500000	30	0.08874
chr7	61500000	61550000	1176	3.34164
chr7	61550000	61600000	421	1.16522
chr7	61600000	61650000	31	0.08454
chr7	61650000	61700000	359	1.03756
chr7	61700000	61750000	2354	6.12804
chr7	61750000	61800000	9107	24.1616
chr7	61800000	61850000	2223	6.3599
chr7	61850000	61900000	1423	4.02438
chr7	61900000	61950000	673	1.90934
chr7	61950000	62000000	159009	464.568
chr7	62000000	62050000	1284	3.57424
chr7	62050000	62100000	1031	2.93482
chr7	62100000	62150000	848	2.39446
chr7	62150000	62200000	798	2.24588
chr7	62200000	62250000	939	2.64168
chr7	62250000	62300000	901	2.54732
chr7	62300000	62350000	817	2.31568
chr7	62350000	62400000	900	2.50166
chr7	62400000	62450000	904	2.5682
chr7	62450000	62500000	1019	2.88424
chr7	62500000	62550000	832	2.36244
chr7	62550000	62600000	887	2.52198
chr7	62600000	62650000	821	2.33352
chr7	62650000	62700000	841	2.39974
chr7	62700000	62750000	803	2.3651
chr7	62750000	62800000	101	0.2973
chr7	62800000	62850000	345	0.99274
chr7	62850000	62900000	24	0.07134
chr7	62900000	62950000	538	1.58142
chr7	62950000	63000000	392	1.14826
chr7	63000000	63050000	399	1.18214
chr7	63050000	63100000	109	0.3226
chr7	63100000	63150000	315	0.92408
chr7	63150000	63200000	444	1.2987
chr7	63200000	63250000	373	1.09314
chr7	63250000	63300000	801	2.33666
chr7	63300000	63350000	918	2.64518
chr7	63350000	63400000	958	2.64354
chr7	63400000	63450000	941	2.69106
chr7	63450000	63500000	956	2.7439
chr7	63500000	63550000	993	2.82456
chr7	63550000	63600000	794	2.24
chr7	63600000	63650000	862	2.43182
chr7	63650000	63700000	862	2.50318
chr7	63700000	63750000	852	2.45706
chr7	63750000	63800000	2606	6.86856
